Filename,SNR,Speaker,Length,Reference,Hyp_NoLM,Hyp_LM
SNR25dB_man_seq1digit_047.wav,SNR25dB,man,1,five,by,by
SNR25dB_man_seq1digit_113.wav,SNR25dB,man,1,two,to,to
SNR25dB_man_seq1digit_009.wav,SNR25dB,man,1,one,one,one
SNR25dB_man_seq1digit_048.wav,SNR25dB,man,1,three,three,three
SNR25dB_man_seq1digit_183.wav,SNR25dB,man,1,five,five,five
SNR25dB_man_seq1digit_041.wav,SNR25dB,man,1,oh,oh,oh
SNR25dB_man_seq1digit_190.wav,SNR25dB,man,1,seven,seven,seven
SNR25dB_man_seq1digit_134.wav,SNR25dB,man,1,four,four,four
SNR25dB_man_seq1digit_033.wav,SNR25dB,man,1,two,two,two
SNR25dB_man_seq1digit_079.wav,SNR25dB,man,1,three,brak,brag
SNR25dB_man_seq1digit_175.wav,SNR25dB,man,1,three,three,three
SNR25dB_man_seq1digit_086.wav,SNR25dB,man,1,oh,how,how
SNR25dB_man_seq1digit_112.wav,SNR25dB,man,1,zero,cyril,cyril
SNR25dB_man_seq1digit_043.wav,SNR25dB,man,1,six,six,six
SNR25dB_man_seq1digit_108.wav,SNR25dB,man,1,four,four,four
SNR25dB_man_seq1digit_038.wav,SNR25dB,man,1,three,three,three
SNR25dB_man_seq1digit_032.wav,SNR25dB,man,1,seven,seven,seven
SNR25dB_man_seq1digit_147.wav,SNR25dB,man,1,six,sex,sex a
SNR25dB_man_seq1digit_122.wav,SNR25dB,man,1,oh,how,how
SNR25dB_man_seq1digit_144.wav,SNR25dB,man,1,two,ta,take
SNR25dB_man_seq1digit_172.wav,SNR25dB,man,1,two,two,two
SNR25dB_man_seq1digit_027.wav,SNR25dB,man,1,nine,nine,nine
SNR25dB_man_seq1digit_039.wav,SNR25dB,man,1,two,two,two
SNR25dB_man_seq1digit_118.wav,SNR25dB,man,1,eight,eight,it
SNR25dB_man_seq1digit_025.wav,SNR25dB,man,1,one,one,one
SNR25dB_man_seq1digit_059.wav,SNR25dB,man,1,seven,seven,seven
SNR25dB_man_seq1digit_141.wav,SNR25dB,man,1,one,one,one
SNR25dB_man_seq1digit_114.wav,SNR25dB,man,1,nine,nine,nine
SNR25dB_man_seq1digit_004.wav,SNR25dB,man,1,oh,oh,oh
SNR25dB_man_seq1digit_120.wav,SNR25dB,man,1,five,five,five
SNR25dB_man_seq1digit_091.wav,SNR25dB,man,1,six,six,six
SNR25dB_man_seq1digit_184.wav,SNR25dB,man,1,two,two,two
SNR25dB_man_seq1digit_094.wav,SNR25dB,man,1,zero,zero,zero
SNR25dB_man_seq1digit_031.wav,SNR25dB,man,1,four,four,four
SNR25dB_man_seq1digit_137.wav,SNR25dB,man,1,nine,nine,nine
SNR25dB_man_seq1digit_128.wav,SNR25dB,man,1,nine,lie,lie
SNR25dB_man_seq1digit_090.wav,SNR25dB,man,1,five,five,five
SNR25dB_man_seq1digit_099.wav,SNR25dB,man,1,three,three,three
SNR25dB_man_seq1digit_007.wav,SNR25dB,man,1,one,one,one
SNR15dB_man_seq5digits_069.wav,SNR15dB,man,5,nine eight one six nine,nine eight one six nine,nine eight one six nine
SNR15dB_man_seq5digits_035.wav,SNR15dB,man,5,three zero two seven eight,three zero two seven eight,three zero two seven eight
SNR15dB_man_seq5digits_015.wav,SNR15dB,man,5,four one oh six seven,four one oh six seven,for one o six seven
SNR15dB_man_seq5digits_008.wav,SNR15dB,man,5,nine one eight six six,nine one eight six six,nine one eight six six
SNR15dB_man_seq5digits_012.wav,SNR15dB,man,5,three two zero zero zero,three two zero zero zeril,three two zero zero zero
SNR15dB_man_seq5digits_030.wav,SNR15dB,man,5,zero one nine three six,zero one nine three six,zero one nine three six
SNR15dB_man_seq5digits_044.wav,SNR15dB,man,5,seven two nine one one,seventeen nine one one,seventeen ninety one one
SNR15dB_man_seq5digits_078.wav,SNR15dB,man,5,zero three eight seven zero,zero three eght seven zero,zero three eight seven zero
SNR15dB_man_seq5digits_076.wav,SNR15dB,man,5,two five four oh seven,two five four of seven,two five four of seven
SNR15dB_man_seq5digits_054.wav,SNR15dB,man,5,four eight four nine five,four eight four nine five,for eight for nine five
SNR15dB_man_seq5digits_021.wav,SNR15dB,man,5,seven four five five six,semen four five five six,seven four five five six
SNR15dB_man_seq5digits_085.wav,SNR15dB,man,5,three zero eight four four,three zyril eight four four,three zero eight four four
SNR15dB_man_seq5digits_018.wav,SNR15dB,man,5,oh oh six two five,o o six to five,o o six to five
SNR15dB_man_seq5digits_052.wav,SNR15dB,man,5,four two seven one three,for two seven one three,for two seven one three
SNR15dB_man_seq5digits_009.wav,SNR15dB,man,5,oh one oh oh two,o one o o two,o one o o two
SNR15dB_man_seq5digits_004.wav,SNR15dB,man,5,six oh seven seven nine,six o seven seven nine,six o seven seven nine
SNR15dB_man_seq5digits_006.wav,SNR15dB,man,5,five zero three zero five,five zero three zero five,five zero three zero five
SNR15dB_man_seq5digits_029.wav,SNR15dB,man,5,one oh two oh oh,one or two old,one or two old
SNR15dB_man_seq5digits_081.wav,SNR15dB,man,5,nine five zero four three,nine five zero four three,nine five zero four three
SNR15dB_man_seq5digits_042.wav,SNR15dB,man,5,one six two nine three,one six two nine three,one six two nine three
SNR15dB_man_seq5digits_079.wav,SNR15dB,man,5,oh seven six seven seven,oh seven six seven seven,oh seven six seven seven
SNR15dB_man_seq5digits_097.wav,SNR15dB,man,5,five three two eight six,five three two eight six,five three two eight six
SNR15dB_man_seq5digits_019.wav,SNR15dB,man,5,oh seven nine eight two,o seven nine eight two,o seven nine eight two
SNR15dB_man_seq5digits_064.wav,SNR15dB,man,5,four two oh four five,four two of four five,for two of four five
SNR15dB_man_seq5digits_086.wav,SNR15dB,man,5,nine zero one zero four,nine zeril one zeril four,nine zero one zero four
SNR15dB_man_seq5digits_100.wav,SNR15dB,man,5,six four oh five three,six four o five three,six four o five three
SNR15dB_man_seq5digits_077.wav,SNR15dB,man,5,two one nine zero zero,two one nine zera zera,two one nine zero zero
SNR15dB_man_seq5digits_005.wav,SNR15dB,man,5,eight zero two two zero,eigt zyra to to zyra,eight zero two to zero
SNR15dB_man_seq5digits_050.wav,SNR15dB,man,5,one oh nine oh five,one o nine o five,one o nine o five
SNR15dB_man_seq5digits_083.wav,SNR15dB,man,5,three two seven five one,three two seven five one,three two seven five one
SNR15dB_man_seq5digits_051.wav,SNR15dB,man,5,nine oh six eight three,nine o six eight three,nine o six eight three
SNR15dB_man_seq5digits_032.wav,SNR15dB,man,5,seven five oh three two,seven five o three two,seven five o three two
SNR15dB_man_seq5digits_007.wav,SNR15dB,man,5,nine nine two two four,nine nine two two four,nine nine two two four
SNR15dB_man_seq5digits_087.wav,SNR15dB,man,5,five four one eight three,five for one a three,five for one three
SNR15dB_man_seq5digits_003.wav,SNR15dB,man,5,seven five four eight four,seven five four eight four,seven five four eight four
SNR15dB_man_seq5digits_039.wav,SNR15dB,man,5,eight four four two eight,a pr four two eight,a poor four two eight
SNR15dB_man_seq5digits_055.wav,SNR15dB,man,5,seven four oh four eight,seven for o four eight,seven four o for eight
SNR15dB_man_seq5digits_060.wav,SNR15dB,man,5,nine seven eight two two,nine seven eight two two,nine seven eight two two
SNR15dB_man_seq5digits_028.wav,SNR15dB,man,5,two one seven six one,two on seven six one,two on seven six one
SNR15dB_man_seq5digits_089.wav,SNR15dB,man,5,seven five eight eight oh,seven five eight aght o,seven five eight eight o
SNR15dB_man_seq5digits_014.wav,SNR15dB,man,5,nine six one seven oh,nine six one seven o,nine six one seven o
SNR15dB_man_seq5digits_046.wav,SNR15dB,man,5,eight eight oh two oh,eight eight old two old,eight eight old two old
SNR15dB_man_seq5digits_002.wav,SNR15dB,man,5,four two three seven three,four two three seven three,four two three seven three
SNR15dB_man_seq5digits_049.wav,SNR15dB,man,5,one five eight eight oh,one five o,one five o
SNR15dB_man_seq5digits_001.wav,SNR15dB,man,5,eight five eight five oh,a fat a fat ok,a fat a fat
SNR15dB_man_seq5digits_020.wav,SNR15dB,man,5,five zero nine two seven,five z rod nine two seven,five zero nine two seven
SNR15dB_man_seq5digits_022.wav,SNR15dB,man,5,oh three one oh six,oh three one o six,oh three one o six
SNR15dB_man_seq5digits_073.wav,SNR15dB,man,5,two zero three zero five,two zero three zero fat,two zero three zero five
SNR15dB_man_seq5digits_011.wav,SNR15dB,man,5,one eight oh four nine,one eight o four nine,one eight o for nine
SNR15dB_man_seq5digits_034.wav,SNR15dB,man,5,zero seven zero two seven,zero seven zero two severn,zero seven zero two seven
SNR15dB_man_seq5digits_041.wav,SNR15dB,man,5,seven three nine three oh,seven three nine three o,seven three nine three o
SNR15dB_man_seq5digits_013.wav,SNR15dB,man,5,six seven nine eight seven,six seven nine eight seven,six seven nine eight seven
SNR15dB_man_seq5digits_091.wav,SNR15dB,man,5,three four one eight seven,three four one eight seven,three four one eight seven
SNR15dB_man_seq5digits_070.wav,SNR15dB,man,5,two oh seven four two,too ill sa wen fortoh,too ill say when for to
SNR15dB_man_seq5digits_058.wav,SNR15dB,man,5,oh three one six two,oh three one six two,oh three one six two
SNR15dB_man_seq5digits_088.wav,SNR15dB,man,5,five four one six four,five or one six fourth,five or one six fourth
SNR15dB_man_seq5digits_027.wav,SNR15dB,man,5,one zero zero zero eight,one zero zero zero ate,one zero zero zero at
SNR15dB_man_seq5digits_023.wav,SNR15dB,man,5,five six eight two six,five six eight two six,five six eight two six
SNR15dB_man_seq5digits_063.wav,SNR15dB,man,5,oh six seven eight eight,o six seven eight eight,o six seven eight eight
SNR15dB_man_seq5digits_025.wav,SNR15dB,man,5,one four four eight three,one four for eight three,one four for eight three
SNR15dB_man_seq5digits_036.wav,SNR15dB,man,5,one five three zero four,one five three zero four,one five three zero four
SNR15dB_man_seq5digits_075.wav,SNR15dB,man,5,eight two five seven nine,eight two five seven ner,eight two five seven
SNR15dB_man_seq5digits_033.wav,SNR15dB,man,5,seven one five one seven,seven one five one seven,seven one five one seven e
SNR15dB_man_seq5digits_093.wav,SNR15dB,man,5,one one zero seven zero,one one zero soven zero,one one zero seven zero
SNR15dB_man_seq5digits_048.wav,SNR15dB,man,5,nine six zero one six,nine six zaro one six,nine six zero one six
SNR15dB_man_seq5digits_059.wav,SNR15dB,man,5,nine eight oh two oh,nine eight o two o,nine eight o two o
SNR15dB_man_seq5digits_094.wav,SNR15dB,man,5,zero one five one eight,zera on five orn iht,zero one five or it
SNR15dB_man_seq5digits_068.wav,SNR15dB,man,5,nine two six four oh,nine to six foro,nine to six for o
SNR15dB_man_seq5digits_074.wav,SNR15dB,man,5,eight two oh three four,eight two o three four,eight two o three four
SNR15dB_man_seq5digits_026.wav,SNR15dB,man,5,eight five one four oh,a far one flor oh,a far one for oh
SNR15dB_man_seq5digits_062.wav,SNR15dB,man,5,nine two two four three,nine two two four three,nine two two four three
SNR15dB_man_seq5digits_053.wav,SNR15dB,man,5,four two nine three zero,four to nine three zero,four to nine three zero
SNR15dB_man_seq5digits_061.wav,SNR15dB,man,5,five six five eight five,five six five eight bonlars,five six five eight dollars
SNR15dB_man_seq5digits_072.wav,SNR15dB,man,5,two oh six one nine,two o six one nine,two six one nine
SNR15dB_man_seq5digits_031.wav,SNR15dB,man,5,seven eight zero four zero,seven eight zero four zero,seven eight zero four zero
SNR15dB_man_seq5digits_082.wav,SNR15dB,man,5,six eight four six two,six at for six two,six at four six two
SNR15dB_man_seq5digits_084.wav,SNR15dB,man,5,one three five seven seven,on three five seven seven,on three five seven seven
SNR15dB_man_seq5digits_099.wav,SNR15dB,man,5,zero four one three one,zero for one thirty one,zero for one thirty one
SNR15dB_man_seq5digits_045.wav,SNR15dB,man,5,five nine nine seven six,five nine nine seven six,five nine nine seven six
SNR15dB_man_seq5digits_024.wav,SNR15dB,man,5,two one three five six,two one three five six,two one three five six
SNR15dB_man_seq5digits_010.wav,SNR15dB,man,5,oh seven six three oh,o seven six three o,o seven six three o
SNR15dB_man_seq5digits_098.wav,SNR15dB,man,5,zero zero five five six,zeros werol five five cens,zeros were five five cents
SNR15dB_man_seq5digits_056.wav,SNR15dB,man,5,two zero eight nine two,two zero eight nine two,two zero eight nine two
SNR15dB_man_seq5digits_043.wav,SNR15dB,man,5,nine eight six one six,nine eight six one six,nine eight six one six
SNR15dB_man_seq5digits_067.wav,SNR15dB,man,5,zero seven six nine five,zero seven six nine five,zero seven six nine five
SNR15dB_man_seq5digits_066.wav,SNR15dB,man,5,oh three oh oh five,oh three oh o five,oh three o o five
SNR15dB_man_seq5digits_080.wav,SNR15dB,man,5,four six six eight two,four six six eight two,four six six eight two
SNR15dB_man_seq5digits_047.wav,SNR15dB,man,5,eight zero nine three zero,eight zero nine three zero,eight zero nine three zero
SNR15dB_man_seq5digits_096.wav,SNR15dB,man,5,three two five two seven,three to fave to seven,three to five to seven
SNR15dB_man_seq5digits_017.wav,SNR15dB,man,5,eight one two three one,eight one two three one,eight one two three one
SNR15dB_man_seq5digits_037.wav,SNR15dB,man,5,nine four nine six eight,nine for nine six ah,nine for nine six a
SNR15dB_man_seq5digits_095.wav,SNR15dB,man,5,six three six six two,six three six six two,six three six six two
SNR15dB_man_seq5digits_038.wav,SNR15dB,man,5,nine six eight four six,nine six eight for six,nine six eight for six
SNR15dB_man_seq5digits_071.wav,SNR15dB,man,5,six four eight oh oh,sixporato o,explorato o
SNR15dB_man_seq5digits_040.wav,SNR15dB,man,5,nine two zero seven five,nine two zero seven five,nine two zero seven five
SNR15dB_man_seq5digits_090.wav,SNR15dB,man,5,six oh one five two,six o one five two,six o one five two
SNR15dB_man_seq5digits_057.wav,SNR15dB,man,5,two four one eight nine,two four one eight ninth,two four one eight nine
SNR15dB_man_seq5digits_065.wav,SNR15dB,man,5,four six one three one,four six one thirty one,four six one thirty one
SNR15dB_man_seq5digits_092.wav,SNR15dB,man,5,oh eight seven two two,o eight seven two two,o eight seven two two
SNR15dB_man_seq5digits_016.wav,SNR15dB,man,5,zero eight eight one nine,ceri eight eight one nine,zero eight eight one nine
SNR15dB_man_seq3digits_072.wav,SNR15dB,man,3,zero two two,zero too too,there too too
SNR15dB_man_seq3digits_074.wav,SNR15dB,man,3,three two oh,three two o,three two
SNR15dB_man_seq3digits_064.wav,SNR15dB,man,3,oh five four,o five for,o five for
SNR15dB_man_seq3digits_012.wav,SNR15dB,man,3,five two one,bob two one,bob to one
SNR15dB_man_seq3digits_095.wav,SNR15dB,man,3,eight eight oh,ei etova,it over
SNR15dB_man_seq3digits_042.wav,SNR15dB,man,3,five two nine,five two nine,five two nine
SNR15dB_man_seq3digits_019.wav,SNR15dB,man,3,seven nine five,seven nine five,seven nine five
SNR15dB_man_seq3digits_047.wav,SNR15dB,man,3,zero five six,zyril fie six,zero five six
SNR15dB_man_seq3digits_017.wav,SNR15dB,man,3,oh one four,oh one tore,oh one more
SNR15dB_man_seq3digits_087.wav,SNR15dB,man,3,one eight seven,one eight seven,one eight seven
SNR15dB_man_seq3digits_061.wav,SNR15dB,man,3,oh two oh,all too all,all to all
SNR15dB_man_seq3digits_008.wav,SNR15dB,man,3,two oh oh,do oh oh,do oh oh
SNR15dB_man_seq3digits_043.wav,SNR15dB,man,3,one four six,one for six,one for six
SNR15dB_man_seq3digits_075.wav,SNR15dB,man,3,six eight four,six eight four,six eight four
SNR15dB_man_seq3digits_079.wav,SNR15dB,man,3,seven oh eight,seven o eight,seven o eight
SNR15dB_man_seq3digits_082.wav,SNR15dB,man,3,five nine nine,five nine nine,five nine nine
SNR15dB_man_seq3digits_024.wav,SNR15dB,man,3,eight two one,eighty one,eighty one
SNR15dB_man_seq3digits_051.wav,SNR15dB,man,3,one zero six,one zero sex,one zero sex
SNR15dB_man_seq3digits_077.wav,SNR15dB,man,3,four seven six,four seven six,four seven six
SNR15dB_man_seq3digits_022.wav,SNR15dB,man,3,oh six three,ou six three,how six three
SNR15dB_man_seq3digits_062.wav,SNR15dB,man,3,oh one three,oh one dreak,oh one great
SNR15dB_man_seq3digits_005.wav,SNR15dB,man,3,five six three,five sixtree,five six trees
SNR15dB_man_seq3digits_002.wav,SNR15dB,man,3,seven four two,seven four two,seven four two
SNR15dB_man_seq3digits_083.wav,SNR15dB,man,3,three zero nine,three zero nine,three zero nine
SNR15dB_man_seq3digits_081.wav,SNR15dB,man,3,two two four,two two four,two two four
SNR15dB_man_seq3digits_050.wav,SNR15dB,man,3,five five one,fie five one,five five one
SNR15dB_man_seq3digits_100.wav,SNR15dB,man,3,nine two eight,nine to eight,nine to eight
SNR15dB_man_seq3digits_011.wav,SNR15dB,man,3,eight one seven,eight one seven,eight one seven
SNR15dB_man_seq3digits_068.wav,SNR15dB,man,3,oh one oh,how one hat,how one has
SNR15dB_man_seq3digits_031.wav,SNR15dB,man,3,eight two nine,eight two nine,eight two nine
SNR15dB_man_seq3digits_016.wav,SNR15dB,man,3,oh three six,o three six,o three six
SNR15dB_man_seq3digits_003.wav,SNR15dB,man,3,three seven eight,three seven eight,three seven eight
SNR15dB_man_seq3digits_076.wav,SNR15dB,man,3,six seven six,six seven six,six seven six
SNR15dB_man_seq3digits_059.wav,SNR15dB,man,3,zero six four,zero sixpore,zero six pour
SNR15dB_man_seq3digits_035.wav,SNR15dB,man,3,three five three,three five three,three five three
SNR15dB_man_seq3digits_069.wav,SNR15dB,man,3,three nine seven,three nine seven,three nine seven
SNR15dB_man_seq3digits_089.wav,SNR15dB,man,3,eight zero six,eighte o six,eighteen o six
SNR15dB_man_seq3digits_046.wav,SNR15dB,man,3,five nine three,five nine three,five nine three
SNR15dB_man_seq3digits_073.wav,SNR15dB,man,3,four four oh,for for own,for for on
SNR15dB_man_seq3digits_049.wav,SNR15dB,man,3,seven seven five,seven seven five,seven seven five
SNR15dB_man_seq3digits_098.wav,SNR15dB,man,3,seven four one,sevenpore one,seven poor one
SNR15dB_man_seq3digits_037.wav,SNR15dB,man,3,oh nine one,o nine one,o nine one
SNR15dB_man_seq3digits_014.wav,SNR15dB,man,3,four oh six,four o six,four six
SNR15dB_man_seq3digits_044.wav,SNR15dB,man,3,six oh five,six o five,six o five
SNR15dB_man_seq3digits_063.wav,SNR15dB,man,3,six four three,six for thirty,six for thirty
SNR15dB_man_seq3digits_007.wav,SNR15dB,man,3,oh one eight,o ane,o ane
SNR15dB_man_seq3digits_058.wav,SNR15dB,man,3,eight oh nine,eight o nine,eight o nine
SNR15dB_man_seq3digits_055.wav,SNR15dB,man,3,oh eight oh,oh qaco,oh quaco
SNR15dB_man_seq3digits_015.wav,SNR15dB,man,3,seven six nine,seven six nine,seven six nine
SNR15dB_man_seq3digits_080.wav,SNR15dB,man,3,four two two,forty ty,forty te
SNR15dB_man_seq3digits_030.wav,SNR15dB,man,3,eight oh two,eight auto,eight out
SNR15dB_man_seq3digits_085.wav,SNR15dB,man,3,six nine nine,six nine nine,six nine nine
SNR15dB_man_seq3digits_084.wav,SNR15dB,man,3,oh oh five,oho fie,oh fie
SNR15dB_man_seq3digits_029.wav,SNR15dB,man,3,seven eight six,seven eight tir,seven eight
SNR15dB_man_seq3digits_040.wav,SNR15dB,man,3,eight zero two,eight zero two,eight zero two
SNR15dB_man_seq3digits_034.wav,SNR15dB,man,3,eight nine oh,eight nine o,eight nine o
SNR15dB_man_seq3digits_066.wav,SNR15dB,man,3,zero two six,zero two sex,zero two six
SNR15dB_man_seq3digits_033.wav,SNR15dB,man,3,four oh oh,for auau,for a
SNR15dB_man_seq3digits_094.wav,SNR15dB,man,3,seven seven five,seven seven five,seven seventy five
SNR15dB_man_seq3digits_010.wav,SNR15dB,man,3,one oh oh,one howou,one how
SNR15dB_man_seq3digits_013.wav,SNR15dB,man,3,zero one one,zyro one one,zero one one
SNR15dB_man_seq3digits_009.wav,SNR15dB,man,3,zero one zero,zero one zero,zero one zero
SNR15dB_man_seq3digits_056.wav,SNR15dB,man,3,seven five five,seventy five five,seventy five five
SNR15dB_man_seq3digits_078.wav,SNR15dB,man,3,one oh four,one o four,one on four
SNR15dB_man_seq3digits_091.wav,SNR15dB,man,3,four oh five,four or fan,four or far
SNR15dB_man_seq3digits_001.wav,SNR15dB,man,3,five five oh,fi i pope,i i hope
SNR15dB_man_seq3digits_041.wav,SNR15dB,man,3,two three three,two three three,two three three
SNR15dB_man_seq3digits_052.wav,SNR15dB,man,3,nine two eight,nine two eight,nine two eight
SNR15dB_man_seq3digits_038.wav,SNR15dB,man,3,five four zero,five forgelin row,five for in row
SNR15dB_man_seq3digits_018.wav,SNR15dB,man,3,five five four,fie fie four,fie fie for
SNR15dB_man_seq3digits_021.wav,SNR15dB,man,3,oh three six,o thirty six,o thirty six
SNR15dB_man_seq3digits_070.wav,SNR15dB,man,3,two eight five,two a fie,two five
SNR15dB_man_seq3digits_057.wav,SNR15dB,man,3,seven five one,seven five one,seven five one
SNR15dB_man_seq3digits_067.wav,SNR15dB,man,3,seven seven zero,seven seven zera,seven seven zero
SNR15dB_man_seq3digits_054.wav,SNR15dB,man,3,seven two three,seven two three,seven two three
SNR15dB_man_seq3digits_099.wav,SNR15dB,man,3,two seven six,two seven ses,two seven six
SNR15dB_man_seq3digits_036.wav,SNR15dB,man,3,three six five,three six five,three six five
SNR15dB_man_seq3digits_097.wav,SNR15dB,man,3,seven eight six,seventeght six,seven eight six
SNR15dB_man_seq3digits_006.wav,SNR15dB,man,3,six seven oh,six seven oh,six seven oh
SNR15dB_man_seq3digits_065.wav,SNR15dB,man,3,two eight three,two e three,two three
